    101.9141      11.8991       0.0000 
    100.3513       5.8422       0.0000 
     98.7885      -0.2148       0.0000 
    100.6910      12.2886       0.0000 
     99.5009       5.7454       0.0000 
     98.3109      -0.7978       0.0000 
     99.4678      12.6781       0.0000 
     98.6506       5.6486       0.0000 
     97.8334      -1.3809       0.0000 
