    101.8295       2.7581       2.7581      11.9837 
    100.3077       1.1293       1.1293       5.8857 
     98.7859      -0.4995      -0.4995      -0.2122 
    100.5181      -0.9976      -0.9976      12.4615 
     99.4122      -0.4178      -0.4178       5.8342 
     98.3063       0.1620       0.1620      -0.7931 
     99.2067      -4.7533      -4.7533      12.9392 
     98.5166      -1.9650      -1.9650       5.7826 
     97.8266       0.8234       0.8234      -1.3741 
