    -15.4681      -3.6411 
      0.0000       0.0000 
     10.0000       0.0000 
    -23.8299      -0.2014 
      0.0000       0.0000 
     25.0000       0.0000 
    -10.7021       3.8425 
      0.0000       0.0000 
     15.0000       0.0000 
