  2.64955028   0.18172357   0.00000000  -0.85815162  -0.87695740   0.00000000 
  0.18172357  10.45948396  -2.75561192  -0.53369675  -3.94203114  -2.89864865 
  0.00000000  -2.75561192  15.22406167   0.00000000   0.64864865   0.46621622 
 -0.85815162  -0.53369675   0.00000000   1.18025271   0.21159567   0.00000000 
 -0.87695740  -3.94203114   0.64864865   0.21159567   3.63441990   0.32432432 
  0.00000000  -2.89864865   0.46621622   0.00000000   0.32432432   9.60810811 
